milage,transmission,brand_cat,age,fuel_cat,ext_col_cat,int_col_cat,hp,accident,price
8044.0,3,2,3,0,1,1,420.0,0,93000.0
9738.0,2,2,8,0,2,1,503.0,0,85500.0
112000.0,3,2,15,0,3,1,420.0,1,28000.0
167300.0,2,1,15,0,2,1,190.0,0,6250.0
115.0,2,3,2,0,3,1,619.08,0,449995.0
71000.0,2,2,9,0,1,2,420.0,1,35999.0
31015.0,2,2,4,0,2,3,184.8,0,36570.0
33000.0,3,2,2,0,2,1,228.0,0,29999.0
63000.0,2,1,7,0,1,1,303.309640870005,0,20000.0
68325.0,3,1,11,0,2,3,180.0,0,11995.0
20937.0,2,2,4,0,1,1,369.6,0,104900.0
34365.0,2,1,3,0,3,3,410.0,1,48000.0
32000.0,3,2,6,0,1,1,208.0,0,44900.0
40237.0,2,2,4,0,3,3,184.8,0,36998.0
22500.0,2,2,4,0,1,1,316.0,0,50000.0
58700.0,2,1,4,0,1,2,375.0,1,48999.0
264893.0,2,1,18,1,3,1,208.0,1,5000.0
209500.0,2,1,19,0,2,3,282.0,0,8500.0
195.0,2,1,1,0,2,3,310.0,0,87500.0
120000.0,2,1,8,0,1,3,260.0,0,19500.0
14676.0,2,1,2,1,1,2,200.0,0,33000.0
33704.0,2,1,3,1,1,1,184.8,0,42998.0
2950.0,2,2,1,1,1,2,375.0,0,87000.0
17994.0,2,2,3,0,3,3,277.20000000000005,0,87500.0
44101.0,2,1,4,0,3,1,526.6800000000001,0,45423.0
25918.0,3,2,3,0,3,1,228.0,0,32000.0
87000.0,2,2,16,0,1,1,300.0,0,15300.0
28333.0,3,1,6,0,2,1,184.0,0,20500.0
29294.0,2,2,6,0,1,1,340.0,0,39999.0
37000.0,2,1,16,0,2,1,260.0,0,14995.0
138000.0,2,2,19,0,1,1,184.0,0,9950.0
44487.0,2,2,4,1,2,2,400.0,0,65000.0
16878.0,2,2,3,0,2,3,184.8,0,38781.0
30177.0,3,2,2,0,1,3,323.40000000000003,0,46598.0
53000.0,2,1,3,0,1,1,420.0,1,67100.0
61308.0,2,2,3,1,1,1,425.0,0,42000.0
99200.0,2,2,11,0,2,1,302.0,0,11495.0
32117.0,2,1,2,0,2,1,332.64000000000004,0,33299.0
79341.0,2,2,11,0,3,2,445.0,0,16800.0
220000.0,2,2,17,0,1,1,300.0,0,5750.0
16900.0,2,2,3,0,2,1,255.0,0,43000.0
75137.0,1,2,17,0,1,3,245.0,1,24999.0
37594.0,2,1,3,0,1,3,323.40000000000003,0,62595.0
250.0,2,2,1,1,2,1,835.0,0,94000.0
12771.0,2,2,3,0,1,3,184.8,0,42598.0
6400.0,1,1,12,0,2,1,550.0,0,48000.0
69548.0,2,2,3,1,1,1,425.0,1,36300.0
79893.0,2,1,15,0,2,1,332.0,0,15900.0
124838.0,2,1,10,0,1,3,381.0,0,33000.0
14353.0,2,1,4,0,1,3,375.0,0,63900.0
22985.0,2,1,2,0,1,3,169.0,0,33500.0
161894.0,2,2,10,0,1,1,400.0,0,18900.0
25025.0,2,3,16,0,1,1,380.0,1,39000.0
16701.0,3,2,7,0,2,3,277.20000000000005,0,107998.0
19650.0,1,3,7,0,2,2,400.0,0,69250.0
29500.0,2,2,4,0,2,1,247.0,0,45000.0
132272.0,1,1,17,0,3,3,261.0,1,6700.0
122000.0,2,1,12,0,1,1,370.0,1,13500.0
18185.0,2,1,2,0,1,1,120.12,0,31755.0
56450.0,2,1,6,1,1,1,147.0,1,13999.0
102000.0,2,1,12,1,2,3,107.0,0,4200.0
18428.0,2,1,2,0,3,1,591.36,0,83998.0
535.0,1,1,1,0,2,1,400.0,0,65990.0
81648.0,2,2,11,0,1,3,349.79901123595505,0,15900.0
138202.0,1,2,21,0,2,1,295.68,1,22550.0
69600.0,2,3,20,0,2,1,550.0,0,37900.0
39900.0,2,2,6,0,1,1,550.0,0,53600.0
36500.0,3,2,3,0,1,1,420.0,0,85000.0
42650.0,3,2,6,0,3,1,220.0,0,31990.0
68816.0,2,1,4,0,1,1,184.8,0,35297.0
91188.0,2,2,8,0,1,1,450.0,0,29995.0
116210.0,3,1,9,0,1,1,360.0,0,31900.0
3077.0,2,2,2,1,2,1,349.79901123595505,0,44998.0
3880.0,2,1,0,0,3,1,231.0,0,52991.0
67482.0,2,1,7,1,3,1,188.0,1,11499.0
67726.0,2,2,6,0,1,1,420.0,0,52000.0
207000.0,1,2,16,0,1,1,250.0,1,10500.0
35550.0,2,1,3,0,1,1,231.0,1,25987.0
44000.0,2,2,8,0,1,1,577.0,0,46599.0
11249.0,2,2,9,0,1,1,429.0,0,54500.0
111650.0,2,2,10,0,2,1,290.0,1,17500.0
18526.0,2,1,5,0,1,1,619.08,0,67999.0
103272.0,2,2,12,0,1,2,310.0,0,15500.0
1160.0,1,2,1,0,3,1,453.0,0,73600.0
107714.0,2,1,5,0,1,1,526.6800000000001,0,34918.0
111773.0,2,2,11,0,2,1,211.0,0,17000.0
54002.0,2,2,5,0,1,1,304.0,1,22500.0
87000.0,3,1,8,0,3,3,150.0,1,13000.0
49700.0,1,1,8,0,2,1,350.0,0,31700.0
34500.0,2,2,7,0,3,1,503.0,0,64600.0
31729.0,2,1,3,0,3,3,138.60000000000002,1,29614.0
7388.0,2,1,3,0,2,1,332.64000000000004,0,43663.0
41550.0,3,2,7,1,2,1,247.0,0,20995.0
44486.0,2,2,6,0,3,1,184.8,0,25625.0
20750.0,2,2,11,0,1,1,300.0,0,33000.0
12000.0,2,2,2,0,2,1,365.0,0,41000.0
14206.0,2,2,3,0,1,1,383.0,0,98000.0
31700.0,2,1,2,0,3,1,293.0,0,43500.0
13044.0,2,1,2,1,2,3,139.0,1,24999.0
100730.0,2,1,15,0,3,3,173.0,0,6975.0
5338.0,2,2,1,1,2,1,389.0,0,76500.0
85149.0,2,1,10,0,1,3,498.96000000000004,0,23598.0
48291.0,3,2,6,0,3,2,567.0,0,67250.0
111887.0,2,1,23,0,2,3,140.0,0,14000.0
79000.0,2,3,14,0,2,1,563.0,0,69000.0
125000.0,3,1,8,0,3,1,380.0,0,26500.0
13777.0,2,2,2,0,1,1,221.0,1,39777.0
14920.0,2,1,2,0,1,1,332.64000000000004,0,41741.0
14627.0,2,1,2,0,1,3,332.64000000000004,0,56740.0
90050.0,2,2,14,0,2,1,235.0,0,5800.0
45000.0,1,1,10,0,2,1,200.0,1,25000.0
7666.0,2,1,26,0,2,1,340.0,0,39500.0
89900.0,2,1,18,0,2,1,325.0,0,29994.0
14724.0,2,2,3,1,1,2,369.6,0,101998.0
132000.0,3,1,13,0,1,1,305.0,1,10999.0
32652.0,2,1,14,0,2,2,182.0,0,6500.0
36632.0,2,2,6,0,2,2,518.0,0,72567.0
11164.0,2,1,2,0,1,1,293.0,0,37500.0
22655.0,2,2,4,0,2,1,425.0,0,63999.0
9500.0,3,2,5,0,3,3,630.0,0,135000.0
10300.0,1,1,3,0,1,1,335.0,0,29900.0
48000.0,2,2,6,0,2,1,567.0,0,54000.0
138000.0,2,2,17,0,2,1,382.0,1,10000.0
24058.0,2,1,2,0,2,1,572.88,0,81900.0
31500.0,2,2,8,0,3,1,560.0,0,67000.0
19701.0,2,2,4,0,3,3,277.20000000000005,0,55998.0
10200.0,2,2,2,0,1,1,375.0,0,50500.0
62378.0,1,3,16,0,2,1,380.0,1,33995.0
84200.0,1,1,18,0,2,3,300.0,0,10200.0
138700.0,2,1,11,0,1,3,381.0,1,18800.0
41050.0,2,1,3,0,3,3,355.0,0,62900.0
39192.0,2,1,4,0,1,1,221.76000000000002,0,24590.0
7758.0,2,2,2,0,1,1,184.8,0,47998.0
31654.0,2,1,3,0,2,3,138.60000000000002,0,33410.0
63000.0,2,2,7,0,1,1,469.0,1,42000.0
257700.0,1,2,19,0,2,1,218.0,0,3550.0
57000.0,2,2,7,0,1,1,302.0,1,29500.0
89000.0,2,1,7,0,3,3,355.0,0,29999.0
134500.0,2,1,9,0,1,1,355.0,0,28000.0
15895.0,2,2,2,0,1,3,323.40000000000003,0,47950.0
15109.0,2,3,4,0,3,3,554.4000000000001,0,162950.0
398.0,2,3,2,0,2,2,619.08,0,695000.0
20319.0,3,2,2,0,1,1,300.0,0,44249.0
158000.0,2,1,25,0,1,1,200.0,1,2500.0
40906.0,2,2,3,0,1,1,425.04,0,51998.0
33749.0,2,2,4,0,2,2,406.56000000000006,0,85998.0
1120.0,2,2,1,0,3,1,503.0,0,92900.0
26088.0,2,1,3,0,2,1,332.64000000000004,0,38383.0
14950.0,2,1,2,0,2,3,147.0,1,24000.0
47466.0,2,1,6,0,2,1,303.309640870005,0,14699.0
10376.0,2,2,2,0,3,1,406.56000000000006,0,98900.0
18500.0,2,1,3,0,1,1,280.0,0,41950.0
24596.0,2,1,3,0,1,1,332.64000000000004,0,38322.0
2905.0,2,1,3,0,2,1,231.0,0,27599.0
71290.0,2,2,9,0,2,1,340.0,1,21000.0
15000.0,2,2,2,1,3,1,335.0,0,63000.0
37900.0,2,2,7,0,3,1,208.0,0,22000.0
2000.0,3,2,2,0,1,1,577.0,0,244896.0
32500.0,2,2,5,0,1,1,385.0,0,43500.0
61491.0,1,1,21,0,2,1,271.0,1,28000.0
77634.0,2,1,11,0,3,1,332.64000000000004,0,24590.0
83000.0,2,2,9,0,1,1,150.0,1,18999.0
121800.0,1,1,22,0,1,1,174.0,0,4300.0
65852.0,2,2,4,0,1,3,406.56000000000006,0,68998.0
1335.0,2,3,1,0,3,3,369.6,0,272950.0
83315.0,2,2,10,0,1,1,208.0,0,15000.0
18421.0,2,2,5,1,1,1,369.0,0,85000.0
101000.0,2,2,9,1,1,1,134.0,1,16500.0
29322.0,2,1,2,0,3,1,314.16,0,44999.0
23900.0,2,2,5,0,1,1,241.0,0,35999.0
40515.0,2,2,8,0,1,1,369.6,1,47999.0
67516.0,2,1,4,0,3,3,323.40000000000003,0,36994.0
155000.0,2,1,14,0,2,1,273.0,0,8300.0
26998.0,2,1,5,0,1,1,323.40000000000003,0,35557.0
18500.0,2,3,6,0,1,2,600.0,0,115000.0
137600.0,1,1,15,0,3,1,172.0,0,6880.0
125500.0,2,1,19,0,1,1,245.0,0,3950.0
22039.0,2,3,5,0,1,1,542.0,0,113990.0
137483.0,2,1,13,0,1,3,188.0,0,3200.0
67500.0,2,1,5,0,3,1,375.0,0,40500.0
52000.0,2,1,4,0,3,2,375.0,1,53722.0
10000.0,2,3,18,0,2,1,571.0,0,259000.0
195361.0,3,1,7,0,1,1,355.0,1,26000.0
32500.0,2,3,6,0,1,1,600.0,1,103000.0
14806.0,3,2,5,0,1,1,601.0,1,81330.0
11000.0,2,2,2,0,1,3,300.0,1,48950.0
92530.0,2,1,13,0,2,1,320.0,1,18500.0
34845.0,2,1,7,0,1,1,295.0,1,30000.0
16280.0,3,2,6,0,2,1,365.0,0,85500.0
77000.0,2,2,13,0,2,1,265.0,0,32000.0
63000.0,2,2,14,0,1,1,500.0,1,38500.0
39700.0,2,2,8,0,1,1,268.0,0,25500.0
103111.0,2,1,11,1,2,1,199.0,1,9200.0
75897.0,2,2,5,0,1,1,184.8,0,35998.0
55000.0,3,2,7,0,3,2,380.0,0,34000.0
114000.0,2,2,19,0,2,3,270.0,1,13450.0
80124.0,2,2,13,0,1,1,382.0,0,17500.0
7000.0,3,2,1,0,3,3,600.0,0,144900.0
4285.0,2,1,1,0,2,1,526.6800000000001,0,65688.0
17175.0,3,3,5,0,3,3,480.48,0,234900.0
34049.0,2,1,7,1,2,3,323.40000000000003,0,37999.0
16000.0,2,2,5,1,1,1,355.0,1,39990.0
95000.0,2,1,28,0,1,3,290.0,0,25000.0
59355.0,2,2,4,0,1,3,349.79901123595505,0,72995.0
31000.0,2,1,2,1,2,1,200.0,0,36000.0
19300.0,2,2,5,0,1,2,335.0,0,36000.0
155000.0,2,2,15,0,2,1,403.0,1,16900.0
120010.0,2,1,14,0,3,1,161.0,1,6500.0
152520.0,2,1,12,0,1,1,200.0,0,10900.0
58981.0,2,1,31,0,1,1,303.309640870005,0,9599.0
32000.0,3,3,19,0,2,1,394.0,1,2954083.0
47000.0,3,2,9,0,1,2,520.0,0,50000.0
2046.0,2,2,1,0,2,3,252.0,0,43499.0
24965.0,2,1,3,0,1,1,110.88000000000001,1,22995.0
108000.0,2,1,19,0,1,3,160.0,0,7850.0
76000.0,2,1,9,0,2,3,266.0,0,18300.0
30000.0,2,2,10,0,1,2,400.0,0,78500.0
59271.0,2,2,9,0,2,1,325.0,0,29900.0
1500.0,2,2,1,0,3,1,409.0,0,119500.0
52500.0,3,2,7,1,2,1,247.0,1,24950.0
23100.0,2,2,4,1,2,1,425.0,0,36495.0
45000.0,1,1,7,0,3,1,164.0,1,22500.0
179000.0,2,1,22,0,1,1,245.0,1,6500.0
1500.0,1,1,1,0,3,2,382.0,0,84900.0
38671.0,2,2,2,1,3,3,277.20000000000005,0,66998.0
135465.0,2,1,17,0,1,3,205.0,0,15750.0
79000.0,3,1,10,0,1,1,181.0,0,17000.0
42259.0,2,1,12,0,1,1,290.0,1,17000.0
159890.0,2,1,18,0,2,3,225.0,1,6500.0
2200.0,3,3,1,1,1,2,325.0,0,75000.0
15833.0,2,2,2,1,1,1,308.0,0,52000.0
96000.0,3,2,11,0,1,1,240.0,1,13500.0
72900.0,2,2,15,0,3,3,300.0,0,15500.0
7121.0,2,2,3,0,3,1,406.56000000000006,0,94998.0
3402.0,2,1,1,1,1,1,226.0,0,44000.0
73000.0,2,2,11,0,2,1,227.0,0,13900.0
21000.0,2,2,6,1,1,1,403.0,0,51000.0
30309.0,2,2,3,1,2,3,277.20000000000005,0,63598.0
24000.0,2,1,3,1,1,1,290.0,0,38000.0
73000.0,3,2,8,0,1,1,320.0,0,23999.0
26465.0,2,1,5,0,1,3,184.8,0,24998.0
26870.0,2,1,4,0,1,3,184.8,1,34645.0
184000.0,2,1,20,0,2,3,240.0,1,10500.0
4514.0,2,2,2,0,3,1,406.56000000000006,0,132998.0
1300.0,2,1,2,0,2,1,410.0,0,48000.0
49924.0,2,1,6,0,1,1,293.0,0,26500.0
36526.0,2,1,5,0,2,1,420.0,0,57850.0
37000.0,3,2,9,0,2,2,560.0,0,45950.0
79884.0,2,2,7,0,3,3,323.40000000000003,1,24840.0
30000.0,3,1,8,0,2,1,170.0,1,19000.0
11102.0,2,2,3,0,1,1,600.0,0,101000.0
105500.0,1,1,12,0,2,1,412.0,0,19000.0
31157.0,2,2,5,0,1,3,406.56000000000006,0,65998.0
86204.0,2,1,5,0,2,1,304.92,1,20708.0
80211.0,2,2,10,0,3,2,300.0,1,17995.0
25991.0,2,3,14,0,2,1,420.0,0,69995.0
73000.0,2,2,16,0,1,1,268.0,0,8400.0
40989.0,2,2,6,0,1,3,320.0,0,35000.0
102681.0,1,1,14,0,2,1,158.0,0,6000.0
123000.0,3,2,14,0,1,1,300.0,1,13888.0
160900.0,2,1,19,0,1,3,190.0,1,7200.0
105000.0,1,2,13,0,2,1,414.0,1,21900.0
1340.0,2,1,1,1,1,1,177.0,0,41000.0
17850.0,2,1,3,1,2,1,266.0,0,41999.0
72277.0,3,2,13,0,3,2,414.0,0,34950.0
7000.0,2,1,1,1,3,1,285.0,0,46000.0
10627.0,2,2,2,0,3,1,267.96000000000004,0,99000.0
67015.0,2,1,4,0,1,3,212.52,0,28590.0
19600.0,2,2,6,0,1,1,425.0,1,62000.0
5800.0,2,1,2,1,1,1,346.0,0,42500.0
33812.0,2,1,7,1,2,1,111.0,0,14999.0
99897.0,2,2,9,0,1,1,420.0,0,26950.0
127500.0,3,2,10,0,1,1,429.0,0,29000.0
23842.0,2,1,3,0,3,3,323.40000000000003,0,59203.0
2108.0,2,2,1,1,2,1,835.0,0,91000.0
65550.0,3,2,10,0,1,1,560.0,0,39985.0
22000.0,3,3,7,0,1,1,573.0,0,210000.0
15600.0,3,1,2,0,3,3,315.0,1,68995.0
22400.0,2,2,3,0,1,2,471.0,0,81900.0
89150.0,2,2,9,0,1,1,360.0,0,31900.0
15000.0,2,2,1,0,2,2,349.79901123595505,0,81000.0
49500.0,2,2,6,0,2,3,220.0,0,25000.0
126000.0,3,2,21,0,3,1,360.0,0,13850.0
85385.0,1,1,9,0,3,1,210.0,0,15550.0
3000.0,2,2,1,0,1,2,277.0,0,123999.0
66126.0,2,1,6,0,1,3,184.8,0,19190.0
1075.0,1,1,1,0,1,1,228.0,0,35000.0
2489.0,2,1,1,0,1,1,277.20000000000005,0,98900.0
25000.0,2,1,3,0,1,3,191.0,0,28500.0
92000.0,2,1,7,0,1,1,390.0,0,20900.0
123500.0,2,2,16,0,1,3,263.0,1,14500.0
105000.0,2,2,11,0,1,1,318.0,1,12000.0
49000.0,1,2,16,0,1,1,420.0,0,63000.0
28357.0,2,2,4,0,1,2,277.20000000000005,0,47598.0
81000.0,2,1,6,0,2,3,285.0,0,32000.0
45000.0,3,1,3,0,3,1,375.0,0,52000.0
173456.0,2,1,13,0,1,3,381.0,1,16000.0
13700.0,2,2,3,1,1,1,382.0,0,60000.0
93400.0,2,2,5,1,2,2,335.0,0,42500.0
90000.0,2,1,9,0,1,1,268.0,0,18200.0
40600.0,2,2,7,0,3,1,252.0,0,32000.0
20121.0,2,2,1,0,3,2,311.0,0,47124.0
3921.0,2,2,4,0,1,1,184.8,0,175000.0
187450.0,2,2,13,0,2,1,275.0,1,10400.0
6400.0,3,1,3,0,3,1,382.0,0,68000.0
54500.0,2,2,7,0,1,1,362.0,0,37995.0
78500.0,2,2,7,0,2,2,445.0,1,42000.0
75000.0,2,1,6,0,2,1,355.0,0,36000.0
89988.0,2,1,10,0,2,2,411.0,1,42500.0
107000.0,2,1,19,0,3,1,250.0,0,7100.0
21400.0,2,3,5,0,1,1,280.0,0,28500.0
83150.0,2,1,17,0,1,1,244.0,0,6950.0
92000.0,2,1,6,0,1,1,250.0,1,36500.0
15042.0,2,2,3,0,3,3,184.8,0,54599.0
39000.0,3,2,7,0,1,1,333.0,1,35000.0
67483.0,2,1,7,0,2,1,410.0,1,46500.0
62089.0,2,2,9,1,1,1,329.0,0,29975.0
54300.0,2,2,7,0,1,1,605.0,0,53500.0
30565.0,2,1,2,1,3,1,192.0,0,29000.0
142666.0,2,2,8,0,1,1,450.0,1,22000.0
166200.0,2,1,15,0,2,3,207.0,1,6999.0
88977.0,2,2,9,1,3,1,354.0,1,19977.0
114890.0,3,2,13,0,1,1,414.0,0,20990.0
171000.0,2,2,15,0,1,1,268.0,1,4750.0
90067.0,2,1,5,0,1,1,323.40000000000003,0,28590.0
97579.0,3,1,10,0,1,1,323.0,1,15000.0
52000.0,1,1,7,0,1,1,155.0,1,20500.0
25968.0,2,1,3,0,3,1,332.64000000000004,0,38405.0
41680.0,2,1,8,0,2,1,189.0,0,17495.0
77200.0,1,1,22,0,1,1,205.0,0,7500.0
50000.0,2,2,5,0,2,3,335.0,0,43000.0
21613.0,2,2,3,0,1,3,184.8,0,58998.0
17377.0,2,2,2,0,1,1,184.8,0,39998.0
30426.0,2,1,4,0,3,1,231.0,0,29645.0
153000.0,1,2,19,0,2,2,250.0,1,6500.0
56600.0,3,1,20,0,2,1,302.0,0,23000.0
116612.0,2,1,9,0,1,1,311.0,1,12700.0
72000.0,2,2,6,0,2,1,354.0,1,30000.0
39000.0,2,2,5,1,1,2,335.0,0,50000.0
149000.0,2,1,16,0,3,1,300.0,0,10099.0
19300.0,1,2,6,0,1,2,425.0,0,64000.0
27836.0,2,1,3,0,3,2,231.0,0,36969.0
3273.0,3,1,1,0,1,2,490.0,0,78999.0
74349.0,2,1,7,0,1,3,375.0,0,36000.0
85000.0,2,1,5,0,1,1,450.0,1,55000.0
2250.0,2,3,2,0,3,2,611.0,0,259500.0
46100.0,2,2,7,0,1,1,362.0,1,33000.0
49500.0,2,1,5,0,2,3,185.0,0,28000.0
31130.0,2,2,12,0,1,1,302.0,0,23500.0
149460.0,2,1,16,0,2,3,350.0,1,12240.0
90000.0,2,1,21,0,2,1,302.0,1,15500.0
48000.0,2,1,3,0,1,3,275.0,0,57000.0
98000.0,2,2,11,0,1,1,248.0,1,15500.0
18655.0,2,1,2,0,1,1,184.8,0,38698.0
60000.0,2,1,18,0,2,2,325.0,1,24950.0
169500.0,2,1,10,0,2,2,320.0,0,15000.0
189500.0,1,1,16,0,2,1,162.0,0,6000.0
91000.0,2,1,8,0,1,2,381.0,0,68500.0
7396.0,2,2,2,0,1,1,231.0,0,41299.0
229450.0,2,1,20,0,3,3,240.0,0,8250.0
8603.0,2,3,1,0,3,3,277.20000000000005,0,125900.0
49098.0,3,2,10,0,1,1,450.0,1,44900.0
21212.0,2,1,2,0,3,3,138.60000000000002,0,28906.0
62743.0,3,2,14,0,2,3,400.0,0,28600.0
24300.0,2,2,3,1,3,1,382.0,0,49999.0
104000.0,2,2,14,0,3,3,403.0,0,19500.0
46250.0,2,2,4,0,1,3,184.8,1,27800.0
1930.0,2,1,1,0,1,1,231.0,1,40655.0
61494.0,2,1,2,1,1,1,332.64000000000004,0,35850.0
24040.0,2,1,4,0,1,1,184.8,0,35273.0
231581.0,2,1,23,0,1,1,220.0,0,4300.0
81000.0,2,1,5,0,3,1,375.0,0,38500.0
6217.0,3,1,50,0,3,3,303.309640870005,0,115000.0
23568.0,2,2,2,0,2,3,184.8,0,44998.0
78700.0,2,1,4,0,1,1,187.0,0,18000.0
109580.0,2,1,9,0,2,1,192.0,1,11900.0
178000.0,2,2,15,0,3,3,270.0,1,4500.0
131193.0,2,1,8,0,1,1,221.76000000000002,0,11970.0
106000.0,2,2,7,0,1,1,362.0,0,25900.0
28211.0,3,2,5,0,3,1,184.0,1,27500.0
91403.0,2,2,9,0,2,3,184.8,0,14998.0
88600.0,2,2,8,0,1,1,208.0,1,16800.0
84900.0,2,2,13,0,2,1,390.0,0,22450.0
11154.0,2,1,3,0,1,1,147.84,0,28998.0
45090.0,2,2,6,1,3,1,313.0,1,30750.0
33272.0,2,2,21,0,2,3,192.0,1,11900.0
71000.0,1,1,21,0,2,3,150.0,0,12499.0
55400.0,2,1,4,0,2,1,291.0,0,36500.0
141525.0,2,2,12,0,1,1,375.0,0,14490.0
50000.0,3,2,17,0,1,1,420.0,1,21900.0
29140.0,1,2,4,0,2,2,425.0,0,71995.0
9000.0,2,2,2,1,1,2,382.0,0,56900.0
5595.0,2,2,3,1,1,1,277.20000000000005,0,83598.0
34121.0,2,1,2,0,3,1,526.6800000000001,0,48190.0
36750.0,2,2,11,0,1,1,445.0,0,35999.0
49626.0,2,2,17,0,1,3,228.0,0,12000.0
45000.0,2,1,7,0,1,1,172.0,1,16500.0
69350.0,2,1,5,1,1,3,306.0,0,36000.0
8307.0,2,2,2,0,2,2,406.56000000000006,0,98900.0
4106.0,1,2,1,0,2,2,277.20000000000005,0,84645.0
184700.0,1,2,25,0,2,3,240.0,0,36950.0
57500.0,2,3,6,0,1,2,424.0,0,41900.0
29000.0,2,2,3,0,1,1,272.0,0,39650.0
61675.0,3,2,9,0,3,1,208.0,1,19000.0
33300.0,2,2,3,0,1,1,188.0,0,45000.0
62950.0,2,2,10,0,2,3,304.0,1,17498.0
56675.0,3,1,9,0,2,1,323.0,0,19750.0
92000.0,2,2,11,0,2,3,400.0,0,23000.0
96000.0,2,1,19,0,3,3,340.0,1,12000.0
33500.0,2,2,10,0,1,1,330.0,0,23000.0
16754.0,2,2,4,0,1,1,557.0,0,112000.0
53249.0,2,1,17,1,2,3,147.0,1,9250.0
119000.0,2,1,8,0,3,2,281.0,0,12500.0
29336.0,2,1,3,0,1,3,184.8,0,36999.0
86000.0,2,1,7,0,3,3,350.0,1,41000.0
177000.0,2,1,10,0,1,3,385.0,1,40500.0
93500.0,2,2,11,0,1,1,362.0,1,15900.0
47700.0,2,2,6,0,2,1,600.0,1,54999.0
97496.0,1,1,21,0,3,3,390.0,0,24500.0
16120.0,3,2,2,0,3,3,221.76000000000002,0,26599.0
147589.0,2,1,19,0,1,1,275.0,1,2800.0
95570.0,2,2,11,0,1,1,403.0,1,22000.0
45791.0,2,2,6,0,3,3,463.0,0,52000.0
60000.0,2,2,8,0,2,1,400.0,1,25950.0
50000.0,2,1,5,0,1,1,138.0,0,18795.0
33481.0,2,2,5,0,1,1,277.20000000000005,0,43999.0
107000.0,2,1,14,0,3,3,210.0,0,5900.0
60000.0,3,2,13,0,1,1,536.0,1,37000.0
55000.0,2,2,8,0,1,2,333.0,0,28000.0
4004.0,2,1,2,0,1,1,186.0,0,25500.0
57800.0,2,3,15,0,2,1,600.0,0,59400.0
10972.0,3,3,2,0,2,1,369.6,0,217950.0
27858.0,3,3,2,0,3,3,369.6,0,197750.0
31678.0,3,2,6,0,2,3,277.20000000000005,0,106798.0
47144.0,1,1,8,0,2,1,292.0,0,29950.0
165454.0,2,1,13,0,3,1,306.0,1,4000.0
98000.0,2,1,6,0,1,3,375.0,1,25500.0
39913.0,2,1,4,0,1,1,221.76000000000002,0,22749.0
147191.0,2,1,11,0,2,1,305.0,1,12990.0
53600.0,2,2,10,0,2,1,300.0,0,25980.0
100100.0,3,1,14,0,2,1,303.309640870005,0,17000.0
1750.0,2,2,4,0,2,1,577.0,0,199995.0
2750.0,2,1,4,0,2,1,797.0,0,104500.0
40800.0,2,2,11,0,2,1,265.0,0,35500.0
36798.0,3,2,6,0,3,1,184.8,1,49500.0
77699.0,2,1,3,0,1,3,619.08,0,49883.0
87500.0,2,1,14,0,2,1,315.0,1,14900.0
93000.0,2,1,4,0,1,1,355.0,0,38500.0
41515.0,2,2,6,0,1,1,184.8,0,28251.0
19000.0,2,1,5,0,1,1,332.64000000000004,1,33242.0
1539.0,2,1,1,1,2,3,314.16,1,76373.0
31090.0,2,2,6,0,2,1,600.0,1,68000.0
21701.0,2,1,2,0,2,1,231.0,0,25099.0
97726.0,3,1,8,0,3,3,231.0,1,15998.0
73000.0,2,2,9,0,1,3,240.0,0,34000.0
23600.0,2,2,4,0,2,3,311.0,0,31900.0
8755.0,2,3,8,0,1,1,563.0,0,166900.0
20500.0,3,2,5,0,2,1,560.0,0,67900.0
57912.0,1,1,11,0,1,1,305.0,1,18750.0
35000.0,2,2,15,0,1,1,360.0,0,18500.0
7089.0,2,1,1,1,1,1,214.0,1,29895.0
35469.0,2,1,5,0,1,3,212.52,0,30890.0
14676.0,2,1,2,0,3,3,351.12,0,46787.0
13750.0,2,1,2,0,1,1,440.0,0,79999.0
13300.0,2,2,9,0,1,1,449.0,0,62500.0
117000.0,2,1,7,0,2,1,554.4000000000001,0,27000.0
27100.0,2,2,4,1,1,1,335.0,0,50000.0
89352.0,2,1,7,0,1,1,310.0,1,20989.0
100000.0,2,1,6,0,1,1,153.0,1,8500.0
16000.0,2,2,4,1,2,1,395.0,0,75500.0
15200.0,2,2,1,0,1,1,296.0,0,62999.0
39960.0,1,2,12,0,1,2,400.0,0,38995.0
119000.0,2,1,16,0,1,1,210.0,1,13500.0
10971.0,2,1,2,0,2,1,147.84,0,29998.0
118500.0,1,1,10,0,2,1,155.0,1,11500.0
8288.0,2,1,3,0,1,1,365.0,0,45899.0
2950.0,2,1,1,0,2,3,650.0,0,74500.0
73000.0,2,2,7,0,1,1,563.0,1,78000.0
82000.0,3,1,19,0,3,1,280.0,0,14900.0
7874.0,2,2,5,1,3,1,349.79901123595505,0,38999.0
49105.0,2,1,7,0,1,1,420.0,0,39750.0
5500.0,2,1,1,0,2,1,291.0,0,40000.0
36700.0,1,1,19,0,2,1,400.0,0,26000.0
40000.0,3,2,10,0,1,1,445.0,0,34000.0
78110.0,2,1,7,0,2,1,170.0,0,17500.0
74864.0,2,1,9,0,3,1,288.0,0,19780.0
15350.0,2,2,3,0,1,1,420.0,0,93500.0
46100.0,2,1,14,0,2,1,485.0,0,72999.0
61454.0,2,1,6,0,2,3,295.0,0,31000.0
